taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,version,pangolin_version,pangoLEARN_version,pango_version,status,note
COD_2112_3,A.28,0.0,0.9916610322289835,,,,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,
COD_2112_4,B.1.621,0.0,0.9939284911176074,Mu (B.1.621-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 27; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2112_5,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2112_6,AY.9.2,0.0,0.9939284911176074,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0
COD_2112_7,B.1.1.529,0.0,0.9719669117647058,Omicron (B.1.1.529-like),0.829800,0.063800,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 39; Ref alleles 3; Amb alleles 5; Oth alleles 0; scorpio replaced lineage assignment AY.43
COD_2112_8,AY.94,0.0,0.9914337240757439,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2112_9,AY.94,0.0,0.9891549932218707,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2113_10,AY.43,0.0,0.9912063134160091,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2113_1,B.1.1.7,0.0,0.9991051454138703,Alpha (B.1.1.7-like),0.956500,0.043500,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
COD_2113_2,B.1.351,0.0,0.9997764363961547,Beta (B.1.351-like),0.857100,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2113_3,A.28,0.0,1.0,,,,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,
COD_2113_4,B.1.621,0.0,1.0,Mu (B.1.621-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 27; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2113_5,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2113_6,AY.9.2,0.0,0.9997764363961547,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2113_8,AY.94,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2113_9,AY.94,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2114_10,AY.43,0.0,0.8627351296390442,Delta (B.1.617.2-like),0.846200,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 2; Oth alleles 0
COD_2114_1,B.1.1.7,0.0,0.8980295566502463,Alpha (B.1.1.7-like),0.913000,0.043500,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 1; Oth alleles 0
COD_2114_2,B.1.351,0.0,0.9864068871771635,Beta (B.1.351-like),0.857100,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 1
COD_2114_3,A.28,0.0,0.9053095179838513,,,,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,
COD_2114_4,B.1.621,0.0,0.9237430839547751,Mu (B.1.621-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 27; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2114_5,P.1,0.0,0.8278752947340844,Gamma (P.1-like),0.812500,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 1; Oth alleles 2
COD_2114_6,AY.9.2,0.0,0.8358053603955243,Delta (B.1.617.2-like),0.846200,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 2; Oth alleles 0
COD_2114_8,AY.94,0.0,0.950750469043152,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2114_9,AY.94,0.0,0.9482839680300893,Delta (B.1.617.2-like),0.923100,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
COD_2115_10,AY.43,0.0,0.9527153558052435,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2115_1,B.1.1.7,0.0,0.9757326007326007,Alpha (B.1.1.7-like),0.956500,0.043500,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
COD_2115_2,B.1.351,0.0,0.9993290091702081,Beta (B.1.351-like),0.785700,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 1; Oth alleles 2
COD_2115_3,A,0.0,0.9039686428221461,,,,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,
COD_2115_4,B.1.621,0.0,0.8040630847367014,Mu (B.1.621-like),0.740700,0.074100,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 20; Ref alleles 2; Amb alleles 3; Oth alleles 2; scorpio replaced lineage assignment B.1
COD_2115_5,P.1,0.0,0.913814032532168,Gamma (P.1-like),0.750000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 2; Oth alleles 2
COD_2115_7,AY.43,0.0,0.9127582017010936,Delta (B.1.617.2-like),0.923100,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
COD_2115_8,AY.98.1,0.0,0.9991051454138703,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2115_9,AY.98.1,0.0,0.9529604493330213,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2116_10,AY.43,0.0,0.9480366799905948,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2116_1,B.1.1.7,0.0,0.9993290091702081,Alpha (B.1.1.7-like),0.869600,0.130400,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 20; Ref alleles 3; Amb alleles 0; Oth alleles 0
COD_2116_2,B.1.351,0.0,1.0,Beta (B.1.351-like),0.857100,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2116_3,A.28,0.0,0.9927960378208014,,,,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,
COD_2116_4,B.1.621,0.0,1.0,Mu (B.1.621-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 27; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2116_5,P.1.14,0.0,0.927869638150012,Gamma (P.1-like),0.812500,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 1; Oth alleles 2
COD_2116_6,AY.9.2,0.0,0.7016831108531632,Delta (B.1.617.2-like),0.846200,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 2; Oth alleles 0
COD_2116_8,B.1.617.2,0.0,0.9930227323880261,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2116_9,AY.94,0.0,0.972675086107922,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2117_protocol2_10,AY.43,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2117_protocol2_1,B.1.1.7,0.0,0.9993290091702081,Alpha (B.1.1.7-like),0.956500,0.043500,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
COD_2117_protocol2_2,B.1.351,0.0,1.0,Beta (B.1.351-like),0.857100,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2117_protocol2_3,A.28,0.0,1.0,,,,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,
COD_2117_protocol2_4,B.1.621,0.0,0.9932493249324933,Mu (B.1.621-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 27; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2117_protocol2_5,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2117_protocol2_6,AY.9.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2117_protocol2_8,AY.94,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2117_protocol2_9,AY.94,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2117_10,AY.43,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2117_1,B.1.1.7,0.0,0.9993290091702081,Alpha (B.1.1.7-like),0.956500,0.043500,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
COD_2117_2,B.1.351,0.0,1.0,Beta (B.1.351-like),0.857100,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2117_3,A.28,0.0,1.0,,,,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,
COD_2117_4,B.1.621,0.0,0.9932493249324933,Mu (B.1.621-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 27; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2117_5,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2117_6,AY.9.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2117_8,AY.94,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2117_9,AY.94,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2119_10,AY.43,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2119_1,B.1.1.7,0.0,0.9993290091702081,Alpha (B.1.1.7-like),0.956500,0.043500,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
COD_2119_2,B.1.351,0.0,1.0,Beta (B.1.351-like),0.857100,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2119_3,A.28,0.0,1.0,,,,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,
COD_2119_4,B.1.621,0.0,1.0,Mu (B.1.621-like),0.963000,0.037000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 26; Ref alleles 1; Amb alleles 0; Oth alleles 0
COD_2119_5,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2119_6,AY.9.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2119_7,AY.43,0.0,0.9988811814723652,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2119_8,AY.94,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2119_9,AY.94,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2120_sample10,AY.43,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2120_sample1,B.1.1.7,0.0,0.9984329527647191,Alpha (B.1.1.7-like),0.956500,0.043500,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
COD_2120_sample2,B.1.351,0.0,1.0,Beta (B.1.351-like),0.857100,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2120_sample3,A.28,0.0,1.0,,,,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,
COD_2120_sample4,B.1.621,0.0,1.0,Mu (B.1.621-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 27; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2120_sample5,P.1,0.0,0.9991051454138703,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2120_sample6,AY.9.2,0.0,0.9959605026929982,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2120_sample8,AY.94,0.0,0.9993290091702081,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2120_sample9,AY.94,0.0,0.9993290091702081,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2121_10,AY.43,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2121_1,B.1.1.7,0.0,0.9993290091702081,Alpha (B.1.1.7-like),0.956500,0.043500,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
COD_2121_2,B.1.351,0.0,1.0,Beta (B.1.351-like),0.857100,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2121_3,A.28,0.0,1.0,,,,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,
COD_2121_4,B.1.621,0.0,1.0,Mu (B.1.621-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 27; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2121_5,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2121_6,AY.9.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2121_8,AY.94,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2121_9,AY.94,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2122_10,AY.43,0.0,0.8145204027556969,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2122_1,B.1.1.7,0.0,0.8388268881391123,Alpha (B.1.1.7-like),0.826100,0.043500,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 19; Ref alleles 1; Amb alleles 3; Oth alleles 0
COD_2122_2,B.1.351,0.0,0.8702020202020202,Beta (B.1.351-like),0.714300,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 10; Ref alleles 0; Amb alleles 3; Oth alleles 1
COD_2122_3,A.28,0.0,0.9592928588043731,,,,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,
COD_2122_4,B.1.621,0.0,0.9679354094579008,Mu (B.1.621-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 27; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2122_5,P.1,0.0,0.8247964276333071,Gamma (P.1-like),0.812500,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 1; Oth alleles 2
COD_2122_6,AY.9.2,0.0,0.7520223152022315,Delta (B.1.617.2-like),0.923100,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
COD_2122_8,AY.94,0.0,0.882896379525593,Delta (B.1.617.2-like),0.846200,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 2; Oth alleles 0
COD_2122_9,AY.94,0.0,0.9563797527408444,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2123_10,AY.43,0.0,0.8972146906581218,Delta (B.1.617.2-like),0.923100,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
COD_2123_1,B.1.1.7,0.0,0.9445623967916962,Alpha (B.1.1.7-like),0.913000,0.043500,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 1; Oth alleles 0
COD_2123_2,B.1.351,0.0,0.9135502671199611,Beta (B.1.351-like),0.642900,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 9; Ref alleles 0; Amb alleles 4; Oth alleles 1
COD_2123_3,A.28,0.0,0.93729216152019,,,,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,
COD_2123_4,B.1.621,0.0,0.9066471163245357,Mu (B.1.621-like),0.925900,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 25; Ref alleles 0; Amb alleles 1; Oth alleles 1
COD_2123_5,P.1,0.0,0.8436288446627036,Gamma (P.1-like),0.812500,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 1; Oth alleles 2
COD_2123_6,AY.9.2,0.0,0.8862335075927309,Delta (B.1.617.2-like),0.923100,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
COD_2123_8,AY.44,0.0,0.8993849938499385,Delta (B.1.617.2-like),0.769200,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 10; Ref alleles 0; Amb alleles 3; Oth alleles 0
COD_2123_9,B.1.617.2,0.0,0.9380488962734393,Delta (B.1.617.2-like),0.923100,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
COD_2124_10,AY.43,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2124_1,B.1.1.7,0.0,0.9993290091702081,Alpha (B.1.1.7-like),0.956500,0.043500,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
COD_2124_2,B.1.351,0.0,1.0,Beta (B.1.351-like),0.857100,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2124_3,A.28,0.0,1.0,,,,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,
COD_2124_4,B.1.621,0.0,1.0,Mu (B.1.621-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 27; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2124_6,AY.9.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.97,3.1.16,2021-11-18,v1.2.97,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
